Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,HDBSCAN,11.955286516262682,17.536949971152353,32.81981253605163,0.9515807263157804,0.9874545847600052,6.897209644317627
0.1,KNN-DBSCAN,48.93493253532568,57.49627784909979,22.506099185449084,0.9089421226146885,0.8408013927001269,8.889983177185059
0.1,K-Means,25.661539169560562,32.015810068365404,27.900409467931823,0.929684064218179,0.9735410873861112,0.3717985153198242
0.1,Spectral,34.762571244754476,42.16478372137804,25.508701825205907,0.9212675039900177,0.9517704695100335,0.9171147346496582
0.1,DBSCAN,41.391533333077106,47.325420572870094,24.5058097224063,0.9127554074979969,0.919482233834808,8.115820407867432
0.1,DBSCANR,15.511375980108411,22.182488977693016,31.0874938776034,0.9418430441088261,0.9850258804664379,10.273493766784668
0.1,AR-DBSCAN,41.3883802467094,47.32205594114743,24.506427273362853,0.9127576690233653,0.919482233834808,5.874408721923828
0.1,GB-DBSCAN,41.31130985693017,47.24006807761326,24.521489069407615,0.9128130617169846,0.919482233834808,44.39244890213013
0.1,HDBSCAN,13.931965561294659,18.833975467137066,32.508859357905365,0.9448926794294349,0.981639204444497,6.90893292427063
0.1,KNN-DBSCAN,41.391533333077106,47.325420572870094,24.5058097224063,0.9127554074979969,0.919482233834808,8.054342031478882
0.1,K-Means,22.245992939682534,29.64711039312411,28.542886965315873,0.9359505511609824,0.981937734174719,0.3698251247406006
0.1,Spectral,24.635905505710877,32.79728720426091,27.66577591629972,0.9314456935973565,0.9758894370729017,0.8360018730163574
0.1,DBSCAN,44.81693586056543,51.50822527763224,23.745002645974438,0.9099167041729147,0.9121940722787863,9.152757406234741
0.1,DBSCANR,12.552079238394622,18.098960021909818,32.82946196050574,0.9486174772264699,0.9829405936328781,10.008316040039062
0.1,AR-DBSCAN,43.443370575160166,50.3490317071091,23.94271191955812,0.9110067858040382,0.9121940722787863,3.182253360748291
0.1,GB-DBSCAN,43.496235783825114,50.27239357209756,23.955943107839353,0.9111912390032265,0.9127109136854511,47.85139799118042
0.1,HDBSCAN,14.349232574405084,20.369625996181952,31.802873274245968,0.9471828604425423,0.9852660400640927,7.530154466629028
0.1,KNN-DBSCAN,44.81693586056543,51.50822527763224,23.745002645974438,0.9099167041729147,0.9121940722787863,9.099532842636108
0.1,K-Means,23.73576618224884,31.92036792775577,27.940229289209274,0.9272881676146318,0.9788018372182292,0.37359046936035156
0.1,Spectral,31.003281838394557,40.66440430251011,25.837298767554678,0.9212296982435048,0.9395157823732087,1.0139803886413574
0.1,DBSCAN,45.323040572234646,54.16181664146325,23.347722608776024,0.9083916287827047,0.8642797524823715,8.289350509643555
0.1,DBSCANR,13.826124919702808,19.840276869248736,32.07063249261917,0.9415509578970679,0.9834893695521837,10.101183652877808
0.1,AR-DBSCAN,47.59951386117441,56.55835526410677,22.971651629750596,0.9064773124309726,0.8702105586498281,7.282025575637817
0.1,GB-DBSCAN,41.39469681786372,47.636534407917466,24.462783886131874,0.9103548949212462,0.8711676375704969,46.26014971733093
0.1,HDBSCAN,45.31899534371672,54.16067270336005,23.34790606320322,0.9083903295777586,0.8642996528917056,6.777280330657959
0.1,KNN-DBSCAN,45.323040572234646,54.16181664146325,23.347722608776024,0.9083916287827047,0.8642797524823715,8.289311408996582
0.1,K-Means,30.144888591788913,36.29844746775441,26.730663901857955,0.9176582934852578,0.967458547332092,0.4336516857147217
0.1,Spectral,36.36713677713901,43.067460352820824,25.24543965192169,0.9156664381355132,0.9268732642944276,0.8843202590942383
0.1,DBSCAN,42.844903210869866,51.70725583964151,23.657395105569428,0.9116937135153086,0.8960702849372412,8.327468395233154
0.1,DBSCANR,14.324572310642225,23.88072005680071,30.367476551645534,0.9455781975469236,0.9724081371670037,10.002261877059937
0.1,AR-DBSCAN,46.06135923211825,55.3430680499668,23.067160275093677,0.909615283256386,0.8887852965124591,4.127117395401001
0.1,GB-DBSCAN,42.71941607888658,51.635386364624296,23.669476283593703,0.9119887550529586,0.8960815155066206,44.201669692993164
0.1,HDBSCAN,14.830766314660131,21.825450616166762,31.1491605221933,0.9479135668180375,0.9720087968375926,6.584339141845703
0.1,KNN-DBSCAN,42.844903210869866,51.70725583964151,23.657395105569428,0.9116937135153086,0.8960702849372412,8.428341388702393
0.1,K-Means,31.37360142994973,39.53919568223789,26.16273367853783,0.921497384691519,0.9713518885496819,0.3536252975463867
0.1,Spectral,32.02758138886882,40.01271086503897,26.059330771627046,0.9197254495023122,0.9488813166270306,0.8966972827911377
0.1,DBSCAN,44.78254834650233,54.644711693471386,23.352327509851687,0.9100724000316512,0.9119377001103868,8.663212776184082
0.1,DBSCANR,16.855732301677154,24.144407575306314,30.446959214952308,0.9398777676300045,0.9808823003255853,10.44735074043274
0.1,AR-DBSCAN,43.780430143705146,55.55736102041095,23.20845811842728,0.9138698896841012,0.9286349426495837,11.138380527496338
0.1,GB-DBSCAN,44.44298881814146,54.41646886318272,23.388683157548865,0.9102528749526778,0.9130188544375835,45.594414472579956
0.1,HDBSCAN,14.469372322879273,21.063346166905344,31.632742983940375,0.9484564895685111,0.9782364765533588,6.943284034729004
0.1,KNN-DBSCAN,44.78254834650233,54.644711693471386,23.352327509851687,0.9100724000316512,0.9119377001103868,8.649109363555908
0.1,K-Means,38.54925622996354,48.69696318259616,24.293414475403544,0.919412615171338,0.9567564859007603,0.3596780300140381
0.1,Spectral,40.91570813105771,49.0468564490265,24.231228502106006,0.9168789160124631,0.951348008904279,0.9039204120635986
0.1,DBSCAN,59.5335998887913,68.58087281407109,21.319391891431124,0.908497456624092,0.9082542305314668,8.194684505462646
0.1,DBSCANR,16.423671987302107,24.704697605805162,30.187861204356302,0.9443043373634612,0.9680480860487187,10.040621757507324
0.1,AR-DBSCAN,55.32425184635126,66.65188487173532,21.5672033414171,0.9104213996007762,0.9204426359085454,2.9228954315185547
0.1,GB-DBSCAN,55.24573978017153,64.50665627964922,21.85136143710864,0.911107089477903,0.9125469545578578,46.15989708900452
0.1,HDBSCAN,13.63578679496928,21.118658373296324,31.55012555384024,0.9520948097466534,0.9807372356509803,7.216681480407715
0.1,KNN-DBSCAN,59.5335998887913,68.58087281407109,21.319391891431124,0.908497456624092,0.9082542305314668,8.148569583892822
0.1,K-Means,30.1930390470644,37.14173771368727,26.647831691953026,0.9193569637272053,0.9583443069089632,0.4306962490081787
0.1,Spectral,29.027927857004048,35.681605234321886,26.99618838634357,0.9190847125755065,0.9401160884506563,0.8427560329437256
0.1,DBSCAN,48.063639311428254,57.815584495382154,22.80417765631222,0.9099113435117905,0.8967149445748038,8.263717651367188
0.1,DBSCANR,18.921890741234943,26.054227017720013,29.727512208568726,0.9320214524799271,0.9699570542793251,10.395536184310913
0.1,AR-DBSCAN,45.10972512700455,55.20770842976015,23.205081652635954,0.910367974391237,0.9226190476190477,8.919932842254639
0.1,GB-DBSCAN,48.03203246019997,57.77516265815651,22.81025253064373,0.9099388352718311,0.8967149445748038,45.612332344055176
0.1,HDBSCAN,48.063639311428254,57.815584495382154,22.80417765631222,0.9099113435117905,0.8967149445748038,6.448652505874634
0.1,KNN-DBSCAN,48.063639311428254,57.815584495382154,22.80417765631222,0.9099113435117905,0.8967149445748038,8.133956670761108
0.1,K-Means,36.25179796268725,45.09100875257189,24.92881610846232,0.9118777171115439,0.9060693641618497,0.3711557388305664
0.1,Spectral,42.173607701924404,50.157392221237714,24.003916160792272,0.9065159489373382,0.8163069517767624,0.972759485244751
0.1,DBSCAN,44.08008185963497,53.24813233091486,23.48452754149534,0.907429751905512,0.8071047898938504,7.861365079879761
0.1,DBSCANR,15.937187965468551,21.09964386614667,31.525112632012014,0.9365519185514789,0.9798227684694618,9.976900815963745
0.1,AR-DBSCAN,44.09829392426189,53.27459914255743,23.48021132078734,0.9074381990625384,0.8071047898938504,8.59572148323059
0.1,GB-DBSCAN,37.70520016998157,44.40068298018046,25.062822121557584,0.9117703936890238,0.8204060704353302,46.06620645523071
0.1,HDBSCAN,44.08008185963497,53.24813233091486,23.48452754149534,0.907429751905512,0.8071047898938504,6.423052787780762
0.1,KNN-DBSCAN,44.08008185963497,53.24813233091486,23.48452754149534,0.907429751905512,0.8071047898938504,8.049569129943848
0.1,K-Means,34.506079378825014,44.21642795420333,24.486782745344655,0.9200407638969275,0.964881413188824,0.4930746555328369
0.1,Spectral,32.07704707726813,42.698288712613234,24.79024645546002,0.9259108911701583,0.9875924256086565,0.9721581935882568
0.1,DBSCAN,55.475187825007744,67.2296385158879,20.847240322251462,0.9069473582602627,0.9544062826184204,9.915834188461304
