Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,DBSCANR,8.234779829082248,15.043317753165221,28.53227728680845,0.9507748187348166,0.9369600618255085,10.171621322631836
0.1,AR-DBSCAN,21.323562119503944,26.08891892880626,23.75002820291772,0.8887977646294929,0.8566722533664682,7.381023406982422
0.1,GB-DBSCAN,21.040355149362544,25.77603696305271,23.85482694980988,0.8899241622079602,0.8600626886799266,46.56062650680542
0.1,HDBSCAN,6.492426049274422,13.000070807329463,29.800235511363795,0.9605487539447404,0.9625531311986398,8.239224195480347
0.1,KNN-DBSCAN,21.302439468875903,26.02188617775016,23.772374409151222,0.8887654569279491,0.8570912558515864,10.146298170089722
0.1,K-Means,5.25067694876198,10.367525099934676,31.022702005834827,0.9657258272439695,0.9925967575672383,0.3291962146759033
0.1,Spectral,5.323374705627374,11.19775654887719,30.353583490486976,0.9670582582722506,0.9862416919553926,0.9081802368164062
0.1,DBSCAN,19.89509385727703,25.75762298802764,23.118088271631553,0.8856373412695765,0.9015855039637599,13.653745889663696
0.1,DBSCANR,3.8220284708317895,8.137980462295957,33.125871058008,0.9684119761249461,0.9897471462578021,10.481194972991943
0.1,AR-DBSCAN,19.884907733469795,25.756765702918894,23.118377366932222,0.8856776069663683,0.9015855039637599,7.6159138679504395
0.1,GB-DBSCAN,5.189482044744188,9.959241729747198,31.371678442204495,0.9653664459405973,0.9875293591320882,46.888481855392456
0.1,HDBSCAN,2.834889745118127,5.769195409940514,36.113898929045206,0.9749281980490272,0.991204596066396,8.260500431060791
0.1,KNN-DBSCAN,19.89509385727703,25.75762298802764,23.118088271631553,0.8856373412695765,0.9015855039637599,13.451886892318726
0.1,K-Means,6.581206576455365,12.15455701072263,31.14042645570017,0.9624955818480466,0.9728125713324604,0.324049711227417
0.1,Spectral,5.574588374257665,12.225139133307595,31.090132946180184,0.9688962580992365,0.9749905087319666,0.9440789222717285
0.1,DBSCAN,19.30093062943963,22.399485788865167,25.830448183676523,0.8962081370881033,0.8616959348015911,12.458803415298462
0.1,DBSCANR,5.972998705935115,13.251241524786618,30.390077761006292,0.9638415714671693,0.9744791480328671,10.390053033828735
